passage_id,node_id,numChildren,label,edge_id,terminal,parent_id,parent_type,parent_edge_id,refined_type,text,text_reduced,text_reduced1
905,1.33,2,D,1.325->1.330,[F as] [C flat],1.325,FN,1.224->1.325,comparative,[A you] [D 'd] [F be] [P squashed] [D [F as] [C flat] ],[A][D][F][P][D],ADPD
905,1.336,1,D,1.334->1.336,d,1.334,FN,1.224->1.334,mood,[A you] [D 'd] [D just] [F been] [P yanked] [A [R from] [R between] [E the] [C plates] [E [R of] [E a] [E hydraulic] [C press] ] ],[A][D][D][F][P][A],ADDPA
905,1.337,1,D,1.334->1.337,just,1.334,FN,1.224->1.334,aspectual,[A you] [D 'd] [D just] [F been] [P yanked] [A [R from] [R between] [E the] [C plates] [E [R of] [E a] [E hydraulic] [C press] ] ],[A][D][D][F][P][A],ADDPA
906,1.25,1,D,1.24->1.25,proportionate,1.24,FN,1.15->1.24,description,[A* vertebrates] [D proportionate] [S [R in] [C bulk] ],[A*][D][S],A*DS
906,1.58,1,D,1.50->1.58,must,1.5,FN,1.6->1.50,mood,[A IMPLICIT] [A [E the] [C pressure] [E [A* pressure] [A they] [P undergo] ] ] [D must] [F be] [P assessed] [A [E [R in] [C billions] [R of] ] [C kilograms] ],[A][A][D][F][P][A],AADPA
906,1.9,1,D,1.73->1.90,d,1.73,FN,1.68->1.73,mood,[A [E how much] [C [C [C resistance] [E [R of] [E bone] [C structure] ] ] [N and] [C [C strength] [E [R of] [C constitution] ] ] ] ] [A they] [D 'd] [S need],[A][A][D][S],AADS
907,1.6,1,D,1.4->1.6,d,1.4,FN,1.3->1.4,mood,"[A They] [D 'd] [D need] [F to] [F be] [P manufactured] ... [A [R from] [E [E sheet] [U -] [C iron] ] [C plates] [E [E eight] [C inches] [E thick] ] ] [U ,] [A [R like] [E ironclad] [C frigates] ]",[A][D][D][F][F][P][A][U][A],ADDPAA
907,1.7,1,D,1.4->1.7,need,1.4,FN,1.3->1.4,mood,"[A They] [D 'd] [D need] [F to] [F be] [P manufactured] ... [A [R from] [E [E sheet] [U -] [C iron] ] [C plates] [E [E eight] [C inches] [E thick] ] ] [U ,] [A [R like] [E ironclad] [C frigates] ]",[A][D][D][F][F][P][A][U][A],ADDPAA
907,1.64,1,D,1.54->1.64,could,1.54,FN,1.51->1.54,mood,[A [E the] [C [A IMPLICIT] [P damage] ] ] [A [E such] [E a] [C mass] ] [D could] [P inflict],[A][A][D][P],AADP
907,1.69,1,D,1.67->1.69,were,1.67,FN,1.42->1.67,support,[A it] [D were] [P launched] [D [R with] [E the] [C speed] [E [R of] [E an] [E express] [C train] ] ] [A [R against] [E [E a] [C ship] [R 's] ] [C hull] ],[A][D][P][D][A],ADPDA
907,1.71,4,D,1.67->1.71,[R with] [E the] [C speed] [E [R of] [E an] [E express] [C train] ],1.67,FN,1.42->1.67,description,[A it] [D were] [P launched] [D [R with] [E the] [C speed] [E [R of] [E an] [E express] [C train] ] ] [A [R against] [E [E a] [C ship] [R 's] ] [C hull] ],[A][D][P][D][A],ADPDA
907,1.92,1,D,1.90->1.92,Yes,1.9,FN,1.89->1.90,mood,[P* damage] [A* mass] [D Yes] [U .] [U .] [U .] [D indeed] [U .] [U .] [U .] [D maybe],[P*][A*][D][U][U][U][D][U][U][U][D],P*A*DDD
907,1.96,1,D,1.90->1.96,indeed,1.9,FN,1.89->1.90,mood,[P* damage] [A* mass] [D Yes] [U .] [U .] [U .] [D indeed] [U .] [U .] [U .] [D maybe],[P*][A*][D][U][U][U][D][U][U][U][D],P*A*DDD
907,1.1,1,D,1.90->1.100,maybe,1.9,FN,1.89->1.90,mood,[P* damage] [A* mass] [D Yes] [U .] [U .] [U .] [D indeed] [U .] [U .] [U .] [D maybe],[P*][A*][D][U][U][U][D][U][U][U][D],P*A*DDD
907,1.118,1,D,1.117->1.118,still,1.117,FN,1.109->1.117,aspectual,[A* Canadian] [D still] [D not] [D willing] [F to] [P give in],[A*][D][D][D][F][P],A*DDDP
907,1.119,1,D,1.117->1.119,not,1.117,FN,1.109->1.117,negation,[A* Canadian] [D still] [D not] [D willing] [F to] [P give in],[A*][D][D][D][F][P],A*DDDP
907,1.12,1,D,1.117->1.120,willing,1.117,FN,1.109->1.117,description,[A* Canadian] [D still] [D not] [D willing] [F to] [P give in],[A*][D][D][D][F][P],A*DDDP
907,1.167,1,D,1.156->1.167,would,1.156,FN,1.141->1.156,mood,"[A [C deep] [E [R in] [E the] [C sea] ] ] [U ,] [A [E such] [C animals] ] [D would] [D need] [F to] [F be] [D just] [D as] [S strong]",[A][U][A][D][D][F][F][D][D][S],AADDDDS
907,1.168,1,D,1.156->1.168,need,1.156,FN,1.141->1.156,mood,"[A [C deep] [E [R in] [E the] [C sea] ] ] [U ,] [A [E such] [C animals] ] [D would] [D need] [F to] [F be] [D just] [D as] [S strong]",[A][U][A][D][D][F][F][D][D][S],AADDDDS
907,1.171,1,D,1.156->1.171,just,1.156,FN,1.141->1.156,degree,"[A [C deep] [E [R in] [E the] [C sea] ] ] [U ,] [A [E such] [C animals] ] [D would] [D need] [F to] [F be] [D just] [D as] [S strong]",[A][U][A][D][D][F][F][D][D][S],AADDDDS
907,1.172,1,D,1.156->1.172,as,1.156,FN,1.141->1.156,comparative,"[A [C deep] [E [R in] [E the] [C sea] ] ] [U ,] [A [E such] [C animals] ] [D would] [D need] [F to] [F be] [D just] [D as] [S strong]",[A][U][A][D][D][F][F][D][D][S],AADDDDS
907,1.176,0,D,1.175->1.176,,1.175,FN,1.141->1.175,IMPLICIT,[D IMPLICIT] [A you] [P say],[D][A][P],DAP
907,1.196,1,D,1.193->1.196,n't,1.193,FN,1.190->1.193,negation,"[A they] [F do] [D n't] [S exist] [U ,] [G my stubborn harpooner]",[A][F][D][S][U][G,ADS
907,1.202,1,D,1.201->1.202,how,1.201,FN,1.190->1.201,description,[D how] [F do] [A you] [P explain] [A [E the] [C accident] [E [A* accident] [R that] [P happened] [A [R to] [E the] [C Scotia] ] ] ],[D][F][A][P][A],DAPA
907,1.233,1,D,1.219->1.233,hesitating,1.219,FN,1.1->1.219,description,"[A [A It] [F 's] [S maybe] ] [U .] [U .] [U .] [U ,] [U ""] [A Ned] [P said] [U ,] [D hesitating]",[A][U][U][U][U][U][A][P][U][D],AAPD
907,1.253,1,D,1.251->1.253,just,1.251,FN,1.246->1.251,mood,[A it] [D just] [D could] [D n't] [F be] [S true],[A][D][D][D][F][S],ADDDS
907,1.254,1,D,1.251->1.254,could,1.251,FN,1.246->1.251,mood,[A it] [D just] [D could] [D n't] [F be] [S true],[A][D][D][D][F][S],ADDDS
907,1.255,1,D,1.251->1.255,n't,1.251,FN,1.246->1.251,negation,[A it] [D just] [D could] [D n't] [F be] [S true],[A][D][D][D][F][S],ADDDS
907,1.267,1,D,1.266->1.267,unconsciously,1.266,FN,1.260->1.266,description,[A* Canadian] [D unconsciously] [P echoing] [A [E a] [E famous] [C catchphrase] [E [R of] [E [E the] [C scientist] ] [C Arago] [U .] ] ],[A*][D][P][A],A*DPA
908,1.8,1,D,1.3->1.8,nothing,1.3,FN,1.1->1.3,negation,"[A [E this] [C reply] ] [P proved] [D nothing] [U ,] [D other] [A [R than] [D how] [S bullheaded] [A [E the] [C harpooner] ] [D could] [F be] ]",[A][P][D][U][D][A],APDDA
908,1.1,1,D,1.3->1.10,other,1.3,FN,1.1->1.3,description,"[A [E this] [C reply] ] [P proved] [D nothing] [U ,] [D other] [A [R than] [D how] [S bullheaded] [A [E the] [C harpooner] ] [D could] [F be] ]",[A][P][D][U][D][A],APDDA
908,1.13,1,D,1.11->1.13,how,1.11,FN,1.3->1.11,degree,[R than] [D how] [S bullheaded] [A [E the] [C harpooner] ] [D could] [F be],[R][D][S][A][D][F,DSAD
908,1.18,1,D,1.11->1.18,could,1.11,FN,1.3->1.11,mood,[R than] [D how] [S bullheaded] [A [E the] [C harpooner] ] [D could] [F be],[R][D][S][A][D][F,DSAD
908,1.28,2,D,1.21->1.28,[E no] [C further],1.21,FN,1.1->1.21,"negation,degree",[T [E That] [C day] ] [A I] [P pressed] [A him] [D [E no] [C further] ],[T][A][P][A][D],APAD
908,1.49,1,D,1.43->1.49,enough,1.43,FN,1.1->1.43,degree,[A [E Its] [C hole] ] [F was] [S real] [D enough],[A][F][S][D],ASD
908,1.54,2,D,1.51->1.54,had to,1.51,FN,1.1->1.51,mood,[A IMPLICIT] [A it] [D had to] [F be] [P plugged up],[A][A][D][F][P],AADP
908,1.62,1,D,1.59->1.62,n't,1.59,FN,1.1->1.59,negation,[A I] [F do] [D n't] [P think] [A [A [A [E a] [C hole] [R 's] ] [S existence] ] [D can] [F be] [D [E more] [C emphatically] ] [P proven] ],[A][F][D][P][A],ADPA
908,1.71,1,D,1.64->1.71,can,1.64,FN,1.59->1.64,mood,[A [A [E a] [C hole] [R 's] ] [S existence] ] [D can] [F be] [D [E more] [C emphatically] ] [P proven],[A][D][F][D][P],ADDP
908,1.73,2,D,1.64->1.73,[E more] [C emphatically],1.64,FN,1.59->1.64,"comparative,degree",[A [A [E a] [C hole] [R 's] ] [S existence] ] [D can] [F be] [D [E more] [C emphatically] ] [P proven],[A][D][F][D][P],ADDP
908,1.85,1,D,1.80->1.85,n't,1.8,FN,1.1->1.80,negation,[A [E this] [C hole] ] [F did] [D n't] [P make] [A itself],[A][F][D][P][A],ADPA
908,1.94,1,D,1.91->1.94,n't,1.91,FN,1.1->1.91,negation,[A it] [F had] [D n't] [P resulted] [A [C [R from] [E underwater] [C rocks] ] [N or] [C [R* from] [E underwater] [C machines] ] ],[A][F][D][P][A],ADPA
908,1.108,1,D,1.106->1.108,must,1.106,FN,1.1->1.106,mood,[A it] [D must] [F have] [F been] [P caused] [A [R by] [E the] [E [P perforating] [A* tool] ] [C tool] [E [R of] [E some] [C animal] [U .] ] ],[A][D][F][F][P][A],ADPA
909,1.68,1,D,1.65->1.68,would,1.65,FN,1.60->1.65,mood,[A* family] [R in which] [A it] [D would] [F be] [P placed],[A*][R][A][D][F][P],A*ADP
909,1.1,1,D,1.97->1.100,would,1.97,FN,1.94->1.97,mood,[A* species] [R in which] [A it] [D would] [P find] [A [E its] [E proper] [C home] ],[A*][R][A][D][P][A],A*ADPA
909,1.11,2,D,1.56->1.110,had to,1.56,FN,1.1->1.56,mood,"[A IMPLICIT] [A [C [C [R As] [R for] [E the] [C family] [E [A* family] [R in which] [A it] [D would] [F be] [P placed] ] [U (] [E [C [E baleen] [C whale] ] [U ,] [C [E sperm] [C whale] ] [U ,] [N or] [C dolphin] ] ] [U )] [U ,] [C [E the] [C genus] [E [A* genus] [R to which] [A it] [P belonged] ] ] [U ,] [N and] [C [E the] [C species] [E [A* species] [R in which] [A it] [D would] [P find] [A [E its] [E proper] [C home] ] ] ] ] [U ,] [E [E these] [C questions] ] ] [D had to] [F be] [P left] [T [R for] [C later] ]",[A][A][D][F][P][T],AADP
968,1.21,1,D,1.18->1.21,no,1.18,FN,1.3->1.18,negation,[A IMPLICIT] [R by] [D no] [P incident],[A][R][D][P],ADP
968,1.43,1,D,1.41->1.43,just,1.41,FN,1.1->1.41,degree,[A* circumstance] [P showed] [D just] [A [A [E how much] [C confidence] ] [A we] [D could] [P place] [A [R in] [C him] [U .] ] ],[A*][P][D][A],A*PDA
968,1.49,1,D,1.44->1.49,could,1.44,FN,1.41->1.44,mood,[A [E how much] [C confidence] ] [A we] [D could] [P place] [A [R in] [C him] [U .] ],[A][A][D][P][A],AADPA
969,1.34,1,D,1.30->1.34,n't,1.3,FN,1.27->1.30,negation,[R that] [A they] [F had] [D n't] [P seen] [A [E the] [C narwhale] ],[R][A][F][D][P][A],ADPA
969,1.9,1,D,1.89->1.90,Anxious,1.89,FN,1.88->1.89,description,[D Anxious] [F to] [P see] [A [A Ned Land] [P [R at] [C work] ] ] ... [A* Farragut],[D][F][P][A][A*,DPAA*
969,1.117,1,D,1.112->1.117,such,1.112,FN,1.1->1.112,degree,[A [E the] [C Canadian] ] [F had] [D such] [D good] [S luck],[A][F][D][D][S],ADDS
969,1.118,1,D,1.112->1.118,good,1.112,FN,1.1->1.112,description,[A [E the] [C Canadian] ] [F had] [D such] [D good] [S luck],[A][F][D][D][S],ADDS
969,1.127,5,D,1.122->1.127,[C right] [U -] [N and] [U -] [C left],1.122,FN,1.121->1.122,description,[A IMPLICIT] [R with] [P [E a] ... [C shot] ] [D [C right] [U -] [N and] [U -] [C left] ],[A][R][P][D],APD
969,1.137,1,D,1.121->1.137,not,1.121,FN,1.1->1.121,negation,"[A [A IMPLICIT] [R with] [P [E a] ... [C shot] ] [D [C right] [U -] [N and] [U -] [C left] ] ] [U ,] [A he] [P harpooned] [D not] [A [E one] [C whale] ]",[A][U][A][P][D][A],AAPDA
969,1.143,1,D,1.142->1.143,two,1.142,FN,1.1->1.142,quantity,[A* he] [P* harpooned] [A* whale] [D two],[A*][P*][A*][D],A*P*A*D
970,1.11,2,D,1.6->1.11,had to,1.6,FN,1.1->1.6,mood,[A [E the] [C monster] ] [T ever] [D had to] [P deal] [A [R with] [E [C Ned Land] [R 's] ] [C harpoon] ],[A][T][D][P][A],ADPA
970,1.21,1,D,1.2->1.21,would,1.2,FN,1.1->1.2,mood,[G Assuredly] ... [A I] [D would] [D n't] [P bet] [A [R on] [E the] [C monster] [U .] ],[G][A][D][D][P][A],ADDPA
970,1.22,1,D,1.2->1.22,n't,1.2,FN,1.1->1.2,negation,[G Assuredly] ... [A I] [D would] [D n't] [P bet] [A [R on] [E the] [C monster] [U .] ],[G][A][D][D][P][A],ADDPA
971,1.18,3,D,1.2->1.18,[R with] [E prodigious] [C speed],1.2,FN,1.1->1.2,description,[A [E The] [C frigate] ] [P sailed] [A [R along] [E the] [E east] [C coast] [E [R of] [E South] [C America] ] ] [D [R with] [E prodigious] [C speed] ],[A][P][A][D],APAD
971,1.56,1,D,1.51->1.56,unwilling,1.51,FN,1.1->1.51,description,[A [E Commander] [C Farragut] ] [F was] [D unwilling] [F to] [P attempt] [A [E this] [E tortuous] [C passageway] ],[A][F][D][F][P][A],ADPA
971,1.66,1,D,1.64->1.66,instead,1.64,FN,1.1->1.64,mood,[P maneuvered] [D instead] [A [F to] [P double] [A Cape Horn] [U .] ],[P][D][A],PDA
972,1.1,1,D,1.2->1.10,unanimously,1.2,FN,1.1->1.2,description,[A [E The] [C crew] ] [P sided] [A [R with] [C him] ] [D unanimously],[A][P][A][D],APAD
972,1.17,1,D,1.14->1.17,likely,1.14,FN,1.1->1.14,mood,[F were] [A we] [D likely] [F to] [P encounter] [A [E the] [C narwhale] ] [A [R in] [E such] [E a] [E cramped] [C strait] ],[F][A][D][F][P][A][A],ADPAA
972,1.44,1,D,1.40->1.44,could,1.4,FN,1.30->1.40,mood,[A [E the] [C monster] ] [D could] [D n't] [P negotiate] [A [E this] [C passageway] ],[A][D][D][P][A],ADDPA
972,1.45,1,D,1.40->1.45,n't,1.4,FN,1.30->1.40,negation,[A [E the] [C monster] ] [D could] [D n't] [P negotiate] [A [E this] [C passageway] ],[A][D][D][P][A],ADDPA
973,1.91,1,D,1.80->1.91,finally,1.8,FN,1.1->1.80,aspectual,[T [E the] [E next] [C day] ] [A [E [E our] [C frigate] [R 's] ] [C propeller] ] [D finally] [P churned] [A [E the] [C waters] [E [R of] [E the] [C Pacific] [U .] ] ],[T][A][D][P][A],ADPA
975,1.7,2,D,1.3->1.7,[E amazingly] [C wide],1.3,FN,1.1->1.3,description,[A IMPLICIT] [A they] [P opened] [D [E amazingly] [C wide] ],[A][A][P][D],AAPD
975,1.18,2,D,1.17->1.18,a bit,1.17,FN,1.1->1.17,degree,"[A* [C Eyes] [N and] [C spyglasses] ] [U (] [D a bit] [P dazzled] [U ,] [G it is true] [U ,] [A [E [R by] [E the] [C vista] [R of] ] [U $] [C 2,000.00] ]",[A*][U][D][P][U][G][U][A],A*DPA
975,1.33,1,D,1.11->1.33,n't,1.11,FN,1.1->1.11,negation,[A [C Eyes] [N and] [C spyglasses] ] ... [F did] [D n't] [D remain] [S [R at] [C rest] ] [T [R for] [E an] [C instant] ],[A][F][D][D][S][T],ADDS
975,1.34,1,D,1.11->1.34,remain,1.11,FN,1.1->1.11,support,[A [C Eyes] [N and] [C spyglasses] ] ... [F did] [D n't] [D remain] [S [R at] [C rest] ] [T [R for] [E an] [C instant] ],[A][F][D][D][S][T],ADDS
975,1.83,3,D,1.68->1.83,[R by] [E fifty] [C percent],1.68,FN,1.60->1.68,"comparative,quantity",[A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [R whose] [A [A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [S ability] [A [A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [F to] [P see] [A [R in] [E the] [C dark] ] ] ] [P increased] [A [E their] [C chances] ] [D [R by] [E fifty] [C percent] ],[A*[A][S][A]][R][A][P][A][D],A*ASAAPAD
975,1.88,4,D,1.59->1.88,had an ... shot at,1.59,FN,1.1->1.59,description,"[A [C [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [U ,] [E [A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [R whose] [A [A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [S ability] [A [A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [F to] [P see] [A [R in] [E the] [C dark] ] ] ] [P increased] [A [E their] [C chances] ] [D [R by] [E fifty] [C percent] ] ] ] [U ,] [D had an ... shot at] [D excellent] ... [P winning] [A [E the] [C prize] [U .] ]",[A][U][D][D][P][A],ADDPA
975,1.89,1,D,1.59->1.89,excellent,1.59,FN,1.1->1.59,description,"[A [C [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [U ,] [E [A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [R whose] [A [A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [S ability] [A [A* [A those] [S with] [A [E nyctalopic] [C eyes] ] ] [F to] [P see] [A [R in] [E the] [C dark] ] ] ] [P increased] [A [E their] [C chances] ] [D [R by] [E fifty] [C percent] ] ] ] [U ,] [D had an ... shot at] [D excellent] ... [P winning] [A [E the] [C prize] [U .] ]",[A][U][D][D][P][A],ADDPA
976,1.7,1,D,1.2->1.7,hardly,1.2,FN,1.1->1.2,degree,"[G As for me] [U ,] [A I] [F was] [D hardly] [P drawn] [A [R by] [E the] [C lure] [E [R of] [C money] ] ]",[G][U][A][F][D][P][A],ADPA
976,1.25,1,D,1.20->1.25,least,1.2,FN,1.17->1.20,comparative,[A IMPLICIT] [R from] [S [E the] ... [C attentive] ] [D least],[A][R][S][D],ASD
976,1.33,1,D,1.31->1.33,only,1.31,FN,1.1->1.31,degree,[A* I] [P Snatching] [D only] [A [E a] [E few] [C minutes] ] [A [R for] [C meals] ],[A*][P][D][A][A],A*PDAA
976,1.53,5,D,1.52->1.53,come rain or come shine,1.52,FN,1.1->1.52,mood,"[D come rain or come shine] [U ,] [A I] [D [E no] [C longer] ] [P left] [A [E [E the] [C ship] [R 's] ] [C deck] ]",[D][U][A][D][P][A],DADPA
976,1.56,2,D,1.52->1.56,[E no] [C longer],1.52,FN,1.1->1.52,"negation,aspectual","[D come rain or come shine] [U ,] [A I] [D [E no] [C longer] ] [P left] [A [E [E the] [C ship] [R 's] ] [C deck] ]",[D][U][A][D][P][A],DADPA
976,1.86,1,D,1.84->1.86,eagerly,1.84,FN,1.1->1.84,description,[A I] [D eagerly] [P scoured] [A [E that] [E [C cotton] [U -] [E colored] ] [C wake] [E [A* wake] [R that] [P whitened] [A [E the] [C ocean] ] ] ],[A][D][P][A],ADPA
976,1.109,1,D,1.105->1.109,could,1.105,FN,1.1->1.105,mood,[A [E the] [C eye] ] [D could] [P see],[A][D][P],ADP
976,1.114,2,D,1.113->1.114,[E how many] [C times],1.113,FN,1.1->1.113,frequency,[D [E how many] [C times] ] [A I] [D shared] [P [E the] [C excitement] ] [A [R of] [C [E general] [C staff] ] [N and] [C crew] ],[D][A][D][P][A],DADPA
976,1.118,1,D,1.113->1.118,shared,1.113,FN,1.1->1.113,description,[D [E how many] [C times] ] [A I] [D shared] [P [E the] [C excitement] ] [A [R of] [C [E general] [C staff] ] [N and] [C crew] ],[D][A][D][P][A],DADPA
976,1.158,1,D,1.146->1.158,would,1.146,FN,1.1->1.146,mood,[A IMPLICIT] [T [R In] [E an] [C instant] ] [A [E [E the] [C frigate] [R 's] ] [C deck] ] [D would] [D become] [D densely] [P populated],[A][T][A][D][D][D][P],AADDDP
976,1.159,1,D,1.146->1.159,become,1.146,FN,1.1->1.146,support,[A IMPLICIT] [T [R In] [E an] [C instant] ] [A [E [E the] [C frigate] [R 's] ] [C deck] ] [D would] [D become] [D densely] [P populated],[A][T][A][D][D][D][P],AADDDP
976,1.16,1,D,1.146->1.160,densely,1.146,FN,1.1->1.146,degree,[A IMPLICIT] [T [R In] [E an] [C instant] ] [A [E [E the] [C frigate] [R 's] ] [C deck] ] [D would] [D become] [D densely] [P populated],[A][T][A][D][D][D][P],AADDDP
976,1.215,1,D,1.213->1.215,nearly,1.213,FN,1.1->1.213,degree,[A I] [D nearly] [D went] [P blind] [A [R from] [E a] [E [S worn ... out] [U -] ... [A* retina] ] [C retina] ],[A][D][D][P][A],ADDPA
976,1.216,1,D,1.213->1.216,went,1.213,FN,1.1->1.213,support,[A I] [D nearly] [D went] [P blind] [A [R from] [E a] [E [S worn ... out] [U -] ... [A* retina] ] [C retina] ],[A][D][D][P][A],ADDPA
976,1.234,2,D,1.231->1.234,as ever,1.231,FN,1.228->1.231,comparative,[A* Conseil] [R as] [S stoic] [D as ever],[A*][R][S][D],A*SD
976,1.236,1,D,1.227->1.236,kept,1.227,FN,1.1->1.227,support,"[A [C Conseil] [U ,] [E [A* Conseil] [R as] [S stoic] [D as ever] ] ] [U ,] [D kept] [P repeating] [A [R to] [C me] ] [D [R in] [E a] [E calm] [C tone] ] [U :] [U ""] [A [L If] [H [A [E [C master] [R 's] ] [C eyes] ] [F would] [D kindly] [D stop] [P bulging] ] [U ,] [H [A master] [F will] [P see] [D farther] [U !] [U ""] ] ]",[A][U][D][P][A][D][U][U][A],ADPADA
976,1.241,4,D,1.227->1.241,[R in] [E a] [E calm] [C tone],1.227,FN,1.1->1.227,description,"[A [C Conseil] [U ,] [E [A* Conseil] [R as] [S stoic] [D as ever] ] ] [U ,] [D kept] [P repeating] [A [R to] [C me] ] [D [R in] [E a] [E calm] [C tone] ] [U :] [U ""] [A [L If] [H [A [E [C master] [R 's] ] [C eyes] ] [F would] [D kindly] [D stop] [P bulging] ] [U ,] [H [A master] [F will] [P see] [D farther] [U !] [U ""] ] ]",[A][U][D][P][A][D][U][U][A],ADPADA
976,1.257,1,D,1.250->1.257,kindly,1.25,FN,1.248->1.250,description,[A [E [C master] [R 's] ] [C eyes] ] [F would] [D kindly] [D stop] [P bulging],[A][F][D][D][P],ADDP
976,1.258,1,D,1.250->1.258,stop,1.25,FN,1.248->1.250,"negation,support",[A [E [C master] [R 's] ] [C eyes] ] [F would] [D kindly] [D stop] [P bulging],[A][F][D][D][P],ADDP
976,1.265,1,D,1.261->1.265,farther,1.261,FN,1.248->1.261,comparative,"[A master] [F will] [P see] [D farther] [U !] [U ""]",[A][F][P][D][U][U,APD
977,1.4,1,D,1.3->1.4,what,1.3,FN,1.1->1.3,degree,[D what] [P [E a] [C waste] ] [A [R of] [C energy] ],[D][P][A],DPA
977,1.31,1,D,1.30->1.31,only,1.3,FN,1.1->1.30,degree,[D only] [F to] [P find] [A [C [C [E an] [E ordinary] [E baleen] [C whale] ] [N or] [C [E a] [E common] [E sperm] [C whale] ] ] [E [A* [C [E an] [E ordinary] [E baleen] [C whale] ] [N or] [C [E a] [E common] [E sperm] [C whale] ] ] [R that] [T soon] [P disappeared] [A [R amid] [C [A IMPLICIT] [A IMPLICIT] [D [E a] [C chorus] [R of] ] [P curses] [U !] ] ] ] ],[D][F][P][A],DPA
977,1.58,3,D,1.55->1.58,[E a] [C chorus] [R of],1.55,FN,1.53->1.55,description,[A IMPLICIT] [A IMPLICIT] [D [E a] [C chorus] [R of] ] [P curses] [U !],[A][A][D][P][U,AADP
978,1.8,1,D,1.4->1.8,held,1.4,FN,1.1->1.4,support,[A [E the] [C weather] ] [D held] [S good],[A][D][S],ADS
978,1.22,1,D,1.18->1.22,most,1.18,FN,1.11->1.18,comparative,[R under] [A [E the] ... [C conditions] ] [D most] [S favorable],[R][A][D][S],ADS
978,1.64,1,D,1.60->1.64,remained,1.6,FN,1.1->1.60,support,[A [E the] [C sea] ] [D remained] [S [C smooth] [N and] [C [E easily] [C visible] ] ] [A [R over] [E a] [E vast] [C perimeter] [U .] ],[A][D][S][A],ADSA
979,1.4,1,D,1.2->1.4,still,1.2,FN,1.1->1.2,aspectual,[A Ned Land] [D still] [P kept up] [A [E the] [E most] [E tenacious] [C [A* Ned Land] [P skepticism] ] ],[A][D][P][A],ADPA
979,1.48,1,D,1.46->1.48,no,1.46,FN,1.1->1.46,negation,[A IMPLICIT] [D no] [A whales] [F were] [P [R in] [C sight] ],[A][D][A][F][P],ADAP
979,1.6,1,D,1.57->1.60,marvelous,1.57,FN,1.56->1.57,degree,[P [E the] ... [C power] ] [D marvelous] ... [A [R of] [E his] [C [P vision] ... [A* Canadian] ] ] ... [A* Canadian],[P][D][A][A*,PDAA*
979,1.68,1,D,1.56->1.68,could,1.56,FN,1.1->1.56,mood,[A [P [E the] ... [C power] ] [D marvelous] ... [A [R of] [E his] [C [P vision] ... [A* Canadian] ] ] ... [A* Canadian] ] [D could] [F have] [P performed] [A [E yeoman] [C service] ],[A][D][F][P][A],ADPA
979,1.82,1,D,1.76->1.82,spent,1.76,FN,1.1->1.76,support,[A [E this] [E [S stubborn] [A* Canadian] ] [C Canadian] ] [D spent] [T [C [E eight] [C hours] ] [R out of] [C [C* hours] [E every] [E twelve] ] ] [P [C reading] [N or] [C sleeping] ] [A [R in] [E his] [C cabin] ],[A][D][T][P][A],ADPA
979,1.101,2,D,1.100->1.101,[E [E A] [C hundred] ] [C times],1.1,FN,1.1->1.100,frequency,[D [E [E A] [C hundred] ] [C times] ] [A I] [P chided] [A him],[D][A][P][A],DAPA
980,1.32,1,D,1.28->1.32,would,1.28,FN,1.3->1.28,mood,[A [E what] [C chance] ] [D would] [A we] [F have] [P [R of] [C spotting] ] [A it],[A][D][A][F][P][A],ADAPA
980,1.41,1,D,1.40->1.41,Can,1.4,FN,1.3->1.40,mood,[D Can] [D 't] [A you] [P see] [A [A we] [F 're] [D just] [P wandering around] [D [R at] [C random] ] ],[D][D][A][P][A],DDAPA
980,1.42,1,D,1.40->1.42,t,1.4,FN,1.3->1.40,negation,[D Can] [D 't] [A you] [P see] [A [A we] [F 're] [D just] [P wandering around] [D [R at] [C random] ] ],[D][D][A][P][A],DDAPA
980,1.48,1,D,1.45->1.48,just,1.45,FN,1.40->1.45,description,[A we] [F 're] [D just] [P wandering around] [D [R at] [C random] ],[A][F][D][P][D],ADPD
980,1.5,2,D,1.45->1.50,[R at] [C random],1.45,FN,1.40->1.45,description,[A we] [F 're] [D just] [P wandering around] [D [R at] [C random] ],[A][F][D][P][D],ADPD
980,1.66,1,D,1.57->1.66,again,1.57,FN,1.54->1.57,frequency,[A they] [F 've] [P sighted] [A [E this] [E [S slippery] [A* beast] ] [C beast] ] [D again] [A [R in] [E the] [E Pacific] [E high] [C seas] ],[A][F][P][A][D][A],APADA
980,1.78,1,D,1.75->1.78,truly,1.75,FN,1.3->1.75,degree,[A I] [F 'm] [D truly] [D willing] [P [F to] [C believe] ] [A it],[A][F][D][D][P][A],ADDPA
